Municipio,NUTS I,NUTS II,NUTS III,mes,ano,nr_dormidas
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2018,15110
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2018,17519
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2018,26063
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2018,30629
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2018,41678
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2018,77256
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2018,71451
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2018,79159
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2018,62554
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2018,45929
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2018,22153
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2018,15158
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2019,13754
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2019,15699
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2019,24245
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2019,27034
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2019,36726
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2019,70486
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2019,63721
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2019,70013
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2019,55803
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2019,40049
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2019,19580
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2019,13586
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2020,8713
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2020,11708
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2020,8453
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2020,7373
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2020,19322
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2020,45092
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2020,35243
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2020,17856
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2020,2497
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2020,1502
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2021,1074
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2021,868
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2021,2731
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2021,3991
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2021,12454
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2021,55080
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2021,72841
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2021,84854
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2021,69733
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2021,43648
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2021,15530
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2021,8253
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2022,7454
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2022,8926
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2022,18703
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2022,26056
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2022,36199
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2022,73119
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2022,83075
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2022,90372
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2022,68333
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2022,50787
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2022,19665
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2022,10335
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2023,9363
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2023,11902
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2023,23079
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2023,38269
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2023,44123
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2023,67490
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2023,76101
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2023,85222
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2023,70469
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2023,53292
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2023,20950
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2023,14684
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2024,11551
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2024,16565
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2024,24936
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2024,27462
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2024,48553
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2024,65404
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2024,70294
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2024,76724
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2024,64470
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2024,54971
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2024,25770
Porto Santo,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2024,13190
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2014,2615
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2014,3096
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2014,4434
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2014,5118
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2014,5802
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2014,5331
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2014,6072
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2014,6800
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2014,5983
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2014,4619
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2014,3066
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2014,2944
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2015,2786
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2015,3412
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2015,4804
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2015,5384
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2015,5981
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2015,5862
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2015,6773
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2015,7165
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2015,6388
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2015,4977
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2015,3505
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2015,3267
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2016,3133
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2016,3899
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2016,5389
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2016,6097
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2016,6913
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2016,6798
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2016,7503
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2016,7700
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2016,7041
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2016,5850
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2016,4023
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2016,3672
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2017,3516
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2017,4170
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2017,5703
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2017,6524
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2017,7085
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2017,7111
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2017,7639
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2017,8114
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2017,7505
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2017,6115
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2017,4297
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2017,3839
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2018,3730
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2018,4282
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2018,5742
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2018,6330
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2018,7184
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2018,7008
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2018,7402
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2018,8094
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2018,7391
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2018,6012
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2018,4241
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2018,3989
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2019,3395
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2019,3837
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2019,5342
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2019,5587
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2019,6330
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2019,6394
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2019,6602
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2019,7158
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2019,6593
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2019,5243
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2019,3748
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2019,3575
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2020,1624
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2020,1731
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2020,589
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2020,1502
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2020,1153
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2020,1154
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2020,303
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2020,841
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2021,615
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2021,437
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2021,679
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2021,831
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2021,1826
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2021,1879
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2021,4099
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2021,3982
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2021,3559
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2021,4063
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2021,2494
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2021,2142
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2022,1724
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2022,1915
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2022,3830
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2022,6165
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2022,6281
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2022,6025
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2022,6746
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2022,6938
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2022,6117
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2022,5226
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2022,4021
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2022,4106
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2023,4018
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2023,5042
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2023,6435
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2023,6856
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2023,7494
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2023,8129
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2023,9079
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2023,10149
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2023,10266
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2023,8136
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2023,5387
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2023,5562
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2024,4629
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2024,5383
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2024,7679
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2024,9294
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2024,10771
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2024,9899
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2024,9898
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2024,10105
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2024,10028
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2024,8141
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2024,6116
Ribeira Brava,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2024,5238
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2014,42868
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2014,44562
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2014,57343
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2014,62235
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2014,70992
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2014,68667
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2014,82228
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2014,93610
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2014,76168
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2014,64702
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2014,49179
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2014,44271
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2015,45669
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2015,49120
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2015,62125
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2015,65469
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2015,73185
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2015,75517
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Julho,2015,91722
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Agosto,2015,98630
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Setembro,2015,81324
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Outubro,2015,69713
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Novembro,2015,56218
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Dezembro,2015,49123
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Janeiro,2016,51362
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Fevereiro,2016,56130
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Março,2016,69694
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Abril,2016,74141
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Maio,2016,84585
Santa Cruz,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Junho,2016,87575
