regiao_codigo,regiao_nome,dormidas,ano,origem
1500809,Monchique,34169.0,2012,Total
1500810,Olhão,89825.0,2012,Total
1500811,Portimão,1791267.0,2012,Total
1500812,São Brás de Alportel,,2012,Total
1500813,Silves,177114.0,2012,Total
1500814,Tavira,586598.0,2012,Total
1500815,Vila do Bispo,211563.0,2012,Total
1500816,Vila Real de Santo António,914862.0,2012,Total
2,Região Autónoma dos Açores,954740.0,2012,Total
20,Região Autónoma dos Açores,954740.0,2012,Total
200,Região Autónoma dos Açores,954740.0,2012,Total
2004301,Angra do Heroísmo,98508.0,2012,Total
2004501,Calheta,,2012,Total
2004901,Corvo,,2012,Total
2004701,Horta,73615.0,2012,Total
2004201,Lagoa,37797.0,2012,Total
2004801,Lajes das Flores,,2012,Total
2004601,Lajes do Pico,,2012,Total
2004602,Madalena,,2012,Total
2004202,Nordeste,,2012,Total
2004203,Ponta Delgada,537767.0,2012,Total
2004204,Povoação,25228.0,2012,Total
2004205,Ribeira Grande,,2012,Total
2004401,Santa Cruz da Graciosa,14072.0,2012,Total
2004802,Santa Cruz das Flores,13666.0,2012,Total
2004603,São Roque do Pico,,2012,Total
2004502,Velas,,2012,Total
2004302,Vila da Praia da Vitória,36880.0,2012,Total
2004101,Vila do Porto,21098.0,2012,Total
2004206,Vila Franca do Campo,,2012,Total
3,Região Autónoma da Madeira,5507685.0,2012,Total
30,Região Autónoma da Madeira,5507685.0,2012,Total
300,Região Autónoma da Madeira,5507685.0,2012,Total
3003101,Calheta,202450.0,2012,Total
3003102,Câmara de Lobos,74891.0,2012,Total
3003103,Funchal,3798355.0,2012,Total
3003104,Machico,130906.0,2012,Total
3003105,Ponta do Sol,74486.0,2012,Total
3003106,Porto Moniz,32084.0,2012,Total
3003201,Porto Santo,247311.0,2012,Total
3003107,Ribeira Brava,41971.0,2012,Total
3003108,Santa Cruz,770617.0,2012,Total
3003109,Santana,35845.0,2012,Total
3003110,São Vicente,98769.0,2012,Total
,PT: Portugal,12424460.0,2012,Portugal
1,Continente,11442905.0,2012,Portugal
11,Norte,2373305.0,2012,Portugal
111,Alto Minho,186972.0,2012,Portugal
1111601,Arcos de Valdevez,7737.0,2012,Portugal
1111602,Caminha,32552.0,2012,Portugal
1111603,Melgaço,19071.0,2012,Portugal
1111604,Monção,,2012,Portugal
1111605,Paredes de Coura,,2012,Portugal
1111606,Ponte da Barca,,2012,Portugal
1111607,Ponte de Lima,10495.0,2012,Portugal
1111608,Valença,26877.0,2012,Portugal
1111609,Viana do Castelo,54924.0,2012,Portugal
1111610,Vila Nova de Cerveira,25015.0,2012,Portugal
112,Cávado,311305.0,2012,Portugal
1120301,Amares,15657.0,2012,Portugal
1120302,Barcelos,12951.0,2012,Portugal
1120303,Braga,188212.0,2012,Portugal
1120306,Esposende,34714.0,2012,Portugal
1120310,Terras de Bouro,55068.0,2012,Portugal
1120313,Vila Verde,4703.0,2012,Portugal
119,Ave,189128.0,2012,Portugal
1190304,Cabeceiras de Basto,,2012,Portugal
1190307,Fafe,,2012,Portugal
1190308,Guimarães,127069.0,2012,Portugal
1191705,Mondim de Basto,,2012,Portugal
1190309,Póvoa de Lanhoso,,2012,Portugal
1190311,Vieira do Minho,10053.0,2012,Portugal
1190312,Vila Nova de Famalicão,10547.0,2012,Portugal
1190314,Vizela,,2012,Portugal
,11A: Área Metropolitana do Porto,1247312.0,2012,Portugal
,11A0104: Arouca,,2012,Portugal
,11A0107: Espinho,35809.0,2012,Portugal
,11A1304: Gondomar,,2012,Portugal
,11A1306: Maia,31009.0,2012,Portugal
,11A1308: Matosinhos,153331.0,2012,Portugal
,11A0113: Oliveira de Azeméis,,2012,Portugal
,11A1310: Paredes,19284.0,2012,Portugal
,11A1312: Porto,555080.0,2012,Portugal
,11A1313: Póvoa de Varzim,72167.0,2012,Portugal
,11A0109: Santa Maria da Feira,,2012,Portugal
,11A1314: Santo Tirso,37210.0,2012,Portugal
,11A0116: São João da Madeira,17462.0,2012,Portugal
,11A1318: Trofa,,2012,Portugal
,11A0119: Vale de Cambra,5184.0,2012,Portugal
,11A1315: Valongo,,2012,Portugal
,11A1316: Vila do Conde,24095.0,2012,Portugal
,11A1317: Vila Nova de Gaia,201850.0,2012,Portugal
,11B: Alto Tâmega,109312.0,2012,Portugal
,11B1702: Boticas,,2012,Portugal
,11B1703: Chaves,91222.0,2012,Portugal
,11B1706: Montalegre,10645.0,2012,Portugal
,11B1709: Ribeira de Pena,,2012,Portugal
,11B1712: Valpaços,2904.0,2012,Portugal
,11B1713: Vila Pouca de Aguiar,,2012,Portugal
,11C: Tâmega e Sousa,69783.0,2012,Portugal
,11C1301: Amarante,11913.0,2012,Portugal
,11C1302: Baião,,2012,Portugal
,11C0106: Castelo de Paiva,,2012,Portugal
,11C0305: Celorico de Basto,,2012,Portugal
,11C1804: Cinfães,,2012,Portugal
,11C1303: Felgueiras,2762.0,2012,Portugal
,11C1305: Lousada,,2012,Portugal
,11C1307: Marco de Canaveses,,2012,Portugal
,11C1309: Paços de Ferreira,,2012,Portugal
,11C1311: Penafiel,21322.0,2012,Portugal
,11C1813: Resende,,2012,Portugal
,11D: Douro,151603.0,2012,Portugal
,11D1701: Alijó,15719.0,2012,Portugal
,11D1801: Armamar,,2012,Portugal
,11D0403: Carrazeda de Ansiães,,2012,Portugal
,11D0404: Freixo de Espada à Cinta,,2012,Portugal
,11D1805: Lamego,41520.0,2012,Portugal
,11D1704: Mesão Frio,,2012,Portugal
,11D1807: Moimenta da Beira,,2012,Portugal
,11D1707: Murça,,2012,Portugal
,11D1812: Penedono,,2012,Portugal
,11D1708: Peso da Régua,35905.0,2012,Portugal
,11D1710: Sabrosa,,2012,Portugal
,11D1711: Santa Marta de Penaguião,,2012,Portugal
,11D1815: São João da Pesqueira,,2012,Portugal
,11D1818: Sernancelhe,,2012,Portugal
,11D1819: Tabuaço,,2012,Portugal
,11D1820: Tarouca,,2012,Portugal
,11D0409: Torre de Moncorvo,,2012,Portugal
,11D0914: Vila Nova de Foz Côa,,2012,Portugal
,11D1714: Vila Real,40507.0,2012,Portugal
,11E: Terras de Trás-os-Montes,107890.0,2012,Portugal
,11E0401: Alfândega da Fé,,2012,Portugal
,11E0402: Bragança,52725.0,2012,Portugal
,11E0405: Macedo de Cavaleiros,,2012,Portugal
,11E0406: Miranda do Douro,14262.0,2012,Portugal
,11E0407: Mirandela,31264.0,2012,Portugal
,11E0408: Mogadouro,2141.0,2012,Portugal
,11E0410: Vila Flor,,2012,Portugal
,11E0411: Vimioso,,2012,Portugal
,11E0412: Vinhais,,2012,Portugal
16,Centro,2288368.0,2012,Portugal
,16B: Oeste,368735.0,2012,Portugal
,16B1001: Alcobaça,30765.0,2012,Portugal
,16B1101: Alenquer,,2012,Portugal
,16B1102: Arruda dos Vinhos,,2012,Portugal
,16B1005: Bombarral,,2012,Portugal
,16B1104: Cadaval,,2012,Portugal
,16B1006: Caldas da Rainha,36457.0,2012,Portugal
,16B1108: Lourinhã,,2012,Portugal
,16B1011: Nazaré,53762.0,2012,Portugal
,16B1012: Óbidos,80452.0,2012,Portugal
,16B1014: Peniche,72043.0,2012,Portugal
,16B1112: Sobral de Monte Agraço,,2012,Portugal
,16B1113: Torres Vedras,85975.0,2012,Portugal
,16D: Região de Aveiro,224232.0,2012,Portugal
,16D0101: Águeda,7743.0,2012,Portugal
,16D0102: Albergaria-a-Velha,10519.0,2012,Portugal
,16D0103: Anadia,37827.0,2012,Portugal
,16D0105: Aveiro,84932.0,2012,Portugal
,16D0108: Estarreja,,2012,Portugal
,16D0110: Ílhavo,18627.0,2012,Portugal
,16D0112: Murtosa,7457.0,2012,Portugal
,16D0114: Oliveira do Bairro,,2012,Portugal
,16D0115: Ovar,31375.0,2012,Portugal
,16D0117: Sever do Vouga,,2012,Portugal
,16D0118: Vagos,,2012,Portugal
,16E: Região de Coimbra,464842.0,2012,Portugal
,16E0601: Arganil,16517.0,2012,Portugal
,16E0602: Cantanhede,,2012,Portugal
,16E0603: Coimbra,189086.0,2012,Portugal
,16E0604: Condeixa-a-Nova,,2012,Portugal
,16E0605: Figueira da Foz,100601.0,2012,Portugal
,16E0606: Góis,,2012,Portugal
,16E0607: Lousã,,2012,Portugal
,16E0111: Mealhada,49007.0,2012,Portugal
,16E0608: Mira,13501.0,2012,Portugal
,16E0609: Miranda do Corvo,,2012,Portugal
,16E0610: Montemor-o-Velho,,2012,Portugal
,16E1808: Mortágua,37502.0,2012,Portugal
,16E0611: Oliveira do Hospital,,2012,Portugal
,16E0612: Pampilhosa da Serra,,2012,Portugal
,16E0613: Penacova,,2012,Portugal
,16E0614: Penela,,2012,Portugal
,16E0615: Soure,,2012,Portugal
,16E0616: Tábua,,2012,Portugal
,16E0617: Vila Nova de Poiares,,2012,Portugal
,16F: Região de Leiria,198663.0,2012,Portugal
,16F1002: Alvaiázere,,2012,Portugal
,16F1003: Ansião,,2012,Portugal
,16F1004: Batalha,21725.0,2012,Portugal
,16F1007: Castanheira de Pêra,,2012,Portugal
,16F1008: Figueiró dos Vinhos,,2012,Portugal
,16F1009: Leiria,102695.0,2012,Portugal
,16F1010: Marinha Grande,44851.0,2012,Portugal
,16F1013: Pedrógão Grande,,2012,Portugal
,16F1015: Pombal,,2012,Portugal
,16F1016: Porto de Mós,,2012,Portugal
,16G: Viseu Dão Lafões,340366.0,2012,Portugal
,16G0901: Aguiar da Beira,,2012,Portugal
,16G1802: Carregal do Sal,,2012,Portugal
,16G1803: Castro Daire,,2012,Portugal
,16G1806: Mangualde,21256.0,2012,Portugal
,16G1809: Nelas,40434.0,2012,Portugal
,16G1810: Oliveira de Frades,,2012,Portugal
,16G1811: Penalva do Castelo,,2012,Portugal
,16G1814: Santa Comba Dão,,2012,Portugal
,16G1816: São Pedro do Sul,121988.0,2012,Portugal
,16G1817: Sátão,,2012,Portugal
,16G1821: Tondela,31228.0,2012,Portugal
,16G1822: Vila Nova de Paiva,,2012,Portugal
,16G1823: Viseu,101795.0,2012,Portugal
,16G1824: Vouzela,,2012,Portugal
,16H: Beira Baixa,83100.0,2012,Portugal
,16H0502: Castelo Branco,45972.0,2012,Portugal
,16H0505: Idanha-a-Nova,32354.0,2012,Portugal
,16H0506: Oleiros,,2012,Portugal
,16H0507: Penamacor,,2012,Portugal
,16H0508: Proença-a-Nova,,2012,Portugal
,16H0511: Vila Velha de Ródão,,2012,Portugal
,16I: Médio Tejo,266595.0,2012,Portugal
,16I1401: Abrantes,19800.0,2012,Portugal
,16I1402: Alcanena,,2012,Portugal
,16I1408: Constância,,2012,Portugal
,16I1410: Entroncamento,,2012,Portugal
,16I1411: Ferreira do Zêzere,,2012,Portugal
,16I1413: Mação,,2012,Portugal
,16I1421: Ourém,157345.0,2012,Portugal
,16I1417: Sardoal,,2012,Portugal
,16I0509: Sertã,,2012,Portugal
,16I1418: Tomar,36490.0,2012,Portugal
,16I1419: Torres Novas,,2012,Portugal
,16I0510: Vila de Rei,,2012,Portugal
,16I1420: Vila Nova da Barquinha,,2012,Portugal
,16J: Beiras e Serra da Estrela,341835.0,2012,Portugal
,16J0902: Almeida,11688.0,2012,Portugal
,16J0501: Belmonte,,2012,Portugal
,16J0903: Celorico da Beira,15206.0,2012,Portugal
,16J0503: Covilhã,,2012,Portugal
,16J0904: Figueira de Castelo Rodrigo,,2012,Portugal
,16J0905: Fornos de Algodres,,2012,Portugal
,16J0504: Fundão,,2012,Portugal
,16J0906: Gouveia,8158.0,2012,Portugal
,16J0907: Guarda,36845.0,2012,Portugal
,16J0908: Manteigas,5849.0,2012,Portugal
,16J0909: Mêda,,2012,Portugal
,16J0910: Pinhel,,2012,Portugal
,16J0911: Sabugal,,2012,Portugal
,16J0912: Seia,,2012,Portugal
,16J0913: Trancoso,,2012,Portugal
17,Área Metropolitana de Lisboa,2474939.0,2012,Portugal
170,Área Metropolitana de Lisboa,2474939.0,2012,Portugal
1701502,Alcochete,,2012,Portugal
1701503,Almada,103657.0,2012,Portugal
1701115,Amadora,,2012,Portugal
1701504,Barreiro,,2012,Portugal
1701105,Cascais,226049.0,2012,Portugal
1701106,Lisboa,1508355.0,2012,Portugal
1701107,Loures,46149.0,2012,Portugal
1701109,Mafra,53045.0,2012,Portugal
1701506,Moita,,2012,Portugal
1701507,Montijo,11351.0,2012,Portugal
1701116,Odivelas,,2012,Portugal
1701110,Oeiras,128355.0,2012,Portugal
1701508,Palmela,43093.0,2012,Portugal
1701510,Seixal,,2012,Portugal
1701511,Sesimbra,65737.0,2012,Portugal
1701512,Setúbal,118058.0,2012,Portugal
1701111,Sintra,101167.0,2012,Portugal
1701114,Vila Franca de Xira,,2012,Portugal
18,Alentejo,787584.0,2012,Portugal
181,Alentejo Litoral,261176.0,2012,Portugal
1811501,Alcácer do Sal,25298.0,2012,Portugal
1811505,Grândola,120261.0,2012,Portugal
1810211,Odemira,35270.0,2012,Portugal
1811509,Santiago do Cacém,37197.0,2012,Portugal
1811513,Sines,43150.0,2012,Portugal
184,Baixo Alentejo,117817.0,2012,Portugal
1840201,Aljustrel,,2012,Portugal
1840202,Almodôvar,,2012,Portugal
1840203,Alvito,,2012,Portugal
1840204,Barrancos,,2012,Portugal
1840205,Beja,66052.0,2012,Portugal
1840206,Castro Verde,,2012,Portugal
1840207,Cuba,,2012,Portugal
1840208,Ferreira do Alentejo,3812.0,2012,Portugal
1840209,Mértola,,2012,Portugal
1840210,Moura,,2012,Portugal
1840212,Ourique,,2012,Portugal
1840213,Serpa,6183.0,2012,Portugal
1840214,Vidigueira,,2012,Portugal
185,Lezíria do Tejo,64609.0,2012,Portugal
1851403,Almeirim,,2012,Portugal
1851404,Alpiarça,,2012,Portugal
1851103,Azambuja,,2012,Portugal
1851405,Benavente,,2012,Portugal
1851406,Cartaxo,,2012,Portugal
1851407,Chamusca,,2012,Portugal
1851409,Coruche,,2012,Portugal
1851412,Golegã,,2012,Portugal
1851414,Rio Maior,,2012,Portugal
1851415,Salvaterra de Magos,,2012,Portugal
1851416,Santarém,29091.0,2012,Portugal
186,Alto Alentejo,116510.0,2012,Portugal
1861201,Alter do Chão,,2012,Portugal
1861202,Arronches,,2012,Portugal
1861203,Avis,,2012,Portugal
1861204,Campo Maior,,2012,Portugal
1861205,Castelo de Vide,23806.0,2012,Portugal
1861206,Crato,,2012,Portugal
1861207,Elvas,31650.0,2012,Portugal
1861208,Fronteira,,2012,Portugal
1861209,Gavião,,2012,Portugal
1861210,Marvão,9397.0,2012,Portugal
1861211,Monforte,,2012,Portugal
1861212,Nisa,,2012,Portugal
1861213,Ponte de Sor,,2012,Portugal
1861214,Portalegre,,2012,Portugal
1861215,Sousel,,2012,Portugal
187,Alentejo Central,227472.0,2012,Portugal
1870701,Alandroal,,2012,Portugal
1870702,Arraiolos,,2012,Portugal
1870703,Borba,,2012,Portugal
1870704,Estremoz,17017.0,2012,Portugal
1870705,Évora,168271.0,2012,Portugal
1870706,Montemor-o-Novo,,2012,Portugal
1870707,Mora,,2012,Portugal
1870708,Mourão,,2012,Portugal
1870709,Portel,,2012,Portugal
1870710,Redondo,,2012,Portugal
1870711,Reguengos de Monsaraz,12704.0,2012,Portugal
1870712,Vendas Novas,,2012,Portugal
1870713,Viana do Alentejo,,2012,Portugal
1870714,Vila Viçosa,,2012,Portugal
15,Algarve,3518709.0,2012,Portugal
150,Algarve,3518709.0,2012,Portugal
1500801,Albufeira,1230412.0,2012,Portugal
1500802,Alcoutim,,2012,Portugal
1500803,Aljezur,,2012,Portugal
1500804,Castro Marim,41885.0,2012,Portugal
1500805,Faro,103559.0,2012,Portugal
1500806,Lagoa,222001.0,2012,Portugal
1500807,Lagos,156847.0,2012,Portugal
1500808,Loulé,577187.0,2012,Portugal
1500809,Monchique,14246.0,2012,Portugal
1500810,Olhão,21578.0,2012,Portugal
1500811,Portimão,543755.0,2012,Portugal
1500812,São Brás de Alportel,,2012,Portugal
1500813,Silves,42855.0,2012,Portugal
1500814,Tavira,225231.0,2012,Portugal
1500815,Vila do Bispo,43142.0,2012,Portugal
1500816,Vila Real de Santo António,287776.0,2012,Portugal
2,Região Autónoma dos Açores,409536.0,2012,Portugal
20,Região Autónoma dos Açores,409536.0,2012,Portugal
200,Região Autónoma dos Açores,409536.0,2012,Portugal
2004301,Angra do Heroísmo,51636.0,2012,Portugal
2004501,Calheta,,2012,Portugal
2004901,Corvo,,2012,Portugal
2004701,Horta,34989.0,2012,Portugal
2004201,Lagoa,3812.0,2012,Portugal
2004801,Lajes das Flores,,2012,Portugal
2004601,Lajes do Pico,,2012,Portugal
2004602,Madalena,,2012,Portugal
2004202,Nordeste,,2012,Portugal
2004203,Ponta Delgada,210698.0,2012,Portugal
2004204,Povoação,6609.0,2012,Portugal
2004205,Ribeira Grande,,2012,Portugal
2004401,Santa Cruz da Graciosa,12916.0,2012,Portugal
2004802,Santa Cruz das Flores,8716.0,2012,Portugal
2004603,São Roque do Pico,,2012,Portugal
2004502,Velas,,2012,Portugal
2004302,Vila da Praia da Vitória,25065.0,2012,Portugal
2004101,Vila do Porto,15644.0,2012,Portugal
2004206,Vila Franca do Campo,,2012,Portugal
3,Região Autónoma da Madeira,572019.0,2012,Portugal
30,Região Autónoma da Madeira,572019.0,2012,Portugal
300,Região Autónoma da Madeira,572019.0,2012,Portugal
3003101,Calheta,17356.0,2012,Portugal
3003102,Câmara de Lobos,3449.0,2012,Portugal
3003103,Funchal,355373.0,2012,Portugal
3003104,Machico,13803.0,2012,Portugal
3003105,Ponta do Sol,3849.0,2012,Portugal
3003106,Porto Moniz,7291.0,2012,Portugal
3003201,Porto Santo,97864.0,2012,Portugal
3003107,Ribeira Brava,7477.0,2012,Portugal
3003108,Santa Cruz,53320.0,2012,Portugal
3003109,Santana,2248.0,2012,Portugal
3003110,São Vicente,9989.0,2012,Portugal
,PT: Portugal,27256580.0,2012,Estrangeiro
1,Continente,21775710.0,2012,Estrangeiro
11,Norte,2168614.0,2012,Estrangeiro
111,Alto Minho,81386.0,2012,Estrangeiro
1111601,Arcos de Valdevez,2414.0,2012,Estrangeiro
1111602,Caminha,12154.0,2012,Estrangeiro
1111603,Melgaço,2152.0,2012,Estrangeiro
1111604,Monção,,2012,Estrangeiro
1111605,Paredes de Coura,,2012,Estrangeiro
1111606,Ponte da Barca,,2012,Estrangeiro
1111607,Ponte de Lima,4592.0,2012,Estrangeiro
1111608,Valença,7746.0,2012,Estrangeiro
1111609,Viana do Castelo,44985.0,2012,Estrangeiro
1111610,Vila Nova de Cerveira,3341.0,2012,Estrangeiro
112,Cávado,149280.0,2012,Estrangeiro
1120301,Amares,3429.0,2012,Estrangeiro
1120302,Barcelos,9177.0,2012,Estrangeiro
1120303,Braga,97692.0,2012,Estrangeiro
1120306,Esposende,34812.0,2012,Estrangeiro
1120310,Terras de Bouro,2732.0,2012,Estrangeiro
1120313,Vila Verde,1438.0,2012,Estrangeiro
119,Ave,95968.0,2012,Estrangeiro
1190304,Cabeceiras de Basto,,2012,Estrangeiro
1190307,Fafe,,2012,Estrangeiro
1190308,Guimarães,81262.0,2012,Estrangeiro
1191705,Mondim de Basto,,2012,Estrangeiro
1190309,Póvoa de Lanhoso,,2012,Estrangeiro
1190311,Vieira do Minho,4685.0,2012,Estrangeiro
1190312,Vila Nova de Famalicão,3083.0,2012,Estrangeiro
1190314,Vizela,,2012,Estrangeiro
,11A: Área Metropolitana do Porto,1732627.0,2012,Estrangeiro
,11A0104: Arouca,,2012,Estrangeiro
,11A0107: Espinho,40924.0,2012,Estrangeiro
,11A1304: Gondomar,,2012,Estrangeiro
,11A1306: Maia,39652.0,2012,Estrangeiro
,11A1308: Matosinhos,80044.0,2012,Estrangeiro
,11A0113: Oliveira de Azeméis,,2012,Estrangeiro
,11A1310: Paredes,7528.0,2012,Estrangeiro
,11A1312: Porto,1260077.0,2012,Estrangeiro
,11A1313: Póvoa de Varzim,66476.0,2012,Estrangeiro
,11A0109: Santa Maria da Feira,,2012,Estrangeiro
,11A1314: Santo Tirso,10315.0,2012,Estrangeiro
,11A0116: São João da Madeira,16623.0,2012,Estrangeiro
,11A1318: Trofa,,2012,Estrangeiro
,11A0119: Vale de Cambra,875.0,2012,Estrangeiro
,11A1315: Valongo,,2012,Estrangeiro
,11A1316: Vila do Conde,22885.0,2012,Estrangeiro
,11A1317: Vila Nova de Gaia,155248.0,2012,Estrangeiro
,11B: Alto Tâmega,20815.0,2012,Estrangeiro
,11B1702: Boticas,,2012,Estrangeiro
,11B1703: Chaves,18490.0,2012,Estrangeiro
,11B1706: Montalegre,1528.0,2012,Estrangeiro
,11B1709: Ribeira de Pena,,2012,Estrangeiro
,11B1712: Valpaços,20.0,2012,Estrangeiro
,11B1713: Vila Pouca de Aguiar,,2012,Estrangeiro
,11C: Tâmega e Sousa,30108.0,2012,Estrangeiro
,11C1301: Amarante,12337.0,2012,Estrangeiro
,11C1302: Baião,,2012,Estrangeiro
,11C0106: Castelo de Paiva,,2012,Estrangeiro
,11C0305: Celorico de Basto,,2012,Estrangeiro
,11C1804: Cinfães,,2012,Estrangeiro
,11C1303: Felgueiras,2329.0,2012,Estrangeiro
,11C1305: Lousada,,2012,Estrangeiro
,11C1307: Marco de Canaveses,,2012,Estrangeiro
,11C1309: Paços de Ferreira,,2012,Estrangeiro
,11C1311: Penafiel,5760.0,2012,Estrangeiro
,11C1813: Resende,,2012,Estrangeiro
,11D: Douro,38209.0,2012,Estrangeiro
,11D1701: Alijó,10325.0,2012,Estrangeiro
,11D1801: Armamar,,2012,Estrangeiro
,11D0403: Carrazeda de Ansiães,,2012,Estrangeiro
,11D0404: Freixo de Espada à Cinta,,2012,Estrangeiro
,11D1805: Lamego,15752.0,2012,Estrangeiro
,11D1704: Mesão Frio,,2012,Estrangeiro
,11D1807: Moimenta da Beira,,2012,Estrangeiro
,11D1707: Murça,,2012,Estrangeiro
,11D1812: Penedono,,2012,Estrangeiro
,11D1708: Peso da Régua,5523.0,2012,Estrangeiro
,11D1710: Sabrosa,,2012,Estrangeiro
,11D1711: Santa Marta de Penaguião,,2012,Estrangeiro
,11D1815: São João da Pesqueira,,2012,Estrangeiro
,11D1818: Sernancelhe,,2012,Estrangeiro
,11D1819: Tabuaço,,2012,Estrangeiro
,11D1820: Tarouca,,2012,Estrangeiro
,11D0409: Torre de Moncorvo,,2012,Estrangeiro
,11D0914: Vila Nova de Foz Côa,,2012,Estrangeiro
,11D1714: Vila Real,3217.0,2012,Estrangeiro
,11E: Terras de Trás-os-Montes,20221.0,2012,Estrangeiro
,11E0401: Alfândega da Fé,,2012,Estrangeiro
,11E0402: Bragança,13088.0,2012,Estrangeiro
,11E0405: Macedo de Cavaleiros,,2012,Estrangeiro
,11E0406: Miranda do Douro,3767.0,2012,Estrangeiro
,11E0407: Mirandela,2435.0,2012,Estrangeiro
,11E0408: Mogadouro,382.0,2012,Estrangeiro
,11E0410: Vila Flor,,2012,Estrangeiro
,11E0411: Vimioso,,2012,Estrangeiro
,11E0412: Vinhais,,2012,Estrangeiro
16,Centro,1479556.0,2012,Estrangeiro
,16B: Oeste,300640.0,2012,Estrangeiro
,16B1001: Alcobaça,22929.0,2012,Estrangeiro
,16B1101: Alenquer,,2012,Estrangeiro
,16B1102: Arruda dos Vinhos,,2012,Estrangeiro
,16B1005: Bombarral,,2012,Estrangeiro
,16B1104: Cadaval,,2012,Estrangeiro
,16B1006: Caldas da Rainha,27360.0,2012,Estrangeiro
,16B1108: Lourinhã,,2012,Estrangeiro
,16B1011: Nazaré,56435.0,2012,Estrangeiro
,16B1012: Óbidos,115441.0,2012,Estrangeiro
,16B1014: Peniche,27342.0,2012,Estrangeiro
,16B1112: Sobral de Monte Agraço,,2012,Estrangeiro
,16B1113: Torres Vedras,50226.0,2012,Estrangeiro
,16D: Região de Aveiro,163612.0,2012,Estrangeiro
,16D0101: Águeda,3163.0,2012,Estrangeiro
,16D0102: Albergaria-a-Velha,54.0,2012,Estrangeiro
,16D0103: Anadia,18478.0,2012,Estrangeiro
,16D0105: Aveiro,98858.0,2012,Estrangeiro
,16D0108: Estarreja,,2012,Estrangeiro
,16D0110: Ílhavo,9603.0,2012,Estrangeiro
,16D0112: Murtosa,4955.0,2012,Estrangeiro
,16D0114: Oliveira do Bairro,,2012,Estrangeiro
,16D0115: Ovar,15033.0,2012,Estrangeiro
,16D0117: Sever do Vouga,,2012,Estrangeiro
,16D0118: Vagos,,2012,Estrangeiro
,16E: Região de Coimbra,337465.0,2012,Estrangeiro
,16E0601: Arganil,813.0,2012,Estrangeiro
,16E0602: Cantanhede,,2012,Estrangeiro
,16E0603: Coimbra,192768.0,2012,Estrangeiro
,16E0604: Condeixa-a-Nova,,2012,Estrangeiro
,16E0605: Figueira da Foz,67088.0,2012,Estrangeiro
,16E0606: Góis,,2012,Estrangeiro
,16E0607: Lousã,,2012,Estrangeiro
,16E0111: Mealhada,19198.0,2012,Estrangeiro
,16E0608: Mira,12129.0,2012,Estrangeiro
,16E0609: Miranda do Corvo,,2012,Estrangeiro
,16E0610: Montemor-o-Velho,,2012,Estrangeiro
,16E1808: Mortágua,16862.0,2012,Estrangeiro
,16E0611: Oliveira do Hospital,,2012,Estrangeiro
,16E0612: Pampilhosa da Serra,,2012,Estrangeiro
,16E0613: Penacova,,2012,Estrangeiro
,16E0614: Penela,,2012,Estrangeiro
,16E0615: Soure,,2012,Estrangeiro
,16E0616: Tábua,,2012,Estrangeiro
,16E0617: Vila Nova de Poiares,,2012,Estrangeiro
,16F: Região de Leiria,98857.0,2012,Estrangeiro
,16F1002: Alvaiázere,,2012,Estrangeiro
,16F1003: Ansião,,2012,Estrangeiro
,16F1004: Batalha,13744.0,2012,Estrangeiro
,16F1007: Castanheira de Pêra,,2012,Estrangeiro
,16F1008: Figueiró dos Vinhos,,2012,Estrangeiro
,16F1009: Leiria,40125.0,2012,Estrangeiro
,16F1010: Marinha Grande,38263.0,2012,Estrangeiro
,16F1013: Pedrógão Grande,,2012,Estrangeiro
,16F1015: Pombal,,2012,Estrangeiro
,16F1016: Porto de Mós,,2012,Estrangeiro
,16G: Viseu Dão Lafões,52663.0,2012,Estrangeiro
,16G0901: Aguiar da Beira,,2012,Estrangeiro
,16G1802: Carregal do Sal,,2012,Estrangeiro
,16G1803: Castro Daire,,2012,Estrangeiro
,16G1806: Mangualde,3340.0,2012,Estrangeiro
,16G1809: Nelas,9554.0,2012,Estrangeiro
,16G1810: Oliveira de Frades,,2012,Estrangeiro
,16G1811: Penalva do Castelo,,2012,Estrangeiro
,16G1814: Santa Comba Dão,,2012,Estrangeiro
,16G1816: São Pedro do Sul,1487.0,2012,Estrangeiro
,16G1817: Sátão,,2012,Estrangeiro
,16G1821: Tondela,3091.0,2012,Estrangeiro
,16G1822: Vila Nova de Paiva,,2012,Estrangeiro
,16G1823: Viseu,31210.0,2012,Estrangeiro
,16G1824: Vouzela,,2012,Estrangeiro
,16H: Beira Baixa,19299.0,2012,Estrangeiro
,16H0502: Castelo Branco,11569.0,2012,Estrangeiro
,16H0505: Idanha-a-Nova,6325.0,2012,Estrangeiro
,16H0506: Oleiros,,2012,Estrangeiro
,16H0507: Penamacor,,2012,Estrangeiro
,16H0508: Proença-a-Nova,,2012,Estrangeiro
,16H0511: Vila Velha de Ródão,,2012,Estrangeiro
,16I: Médio Tejo,453453.0,2012,Estrangeiro
,16I1401: Abrantes,3199.0,2012,Estrangeiro
,16I1402: Alcanena,,2012,Estrangeiro
,16I1408: Constância,,2012,Estrangeiro
,16I1410: Entroncamento,,2012,Estrangeiro
,16I1411: Ferreira do Zêzere,,2012,Estrangeiro
,16I1413: Mação,,2012,Estrangeiro
,16I1421: Ourém,415516.0,2012,Estrangeiro
,16I1417: Sardoal,,2012,Estrangeiro
,16I0509: Sertã,,2012,Estrangeiro
